geneset	symbol
c3_tft_PAX4_03	JUB, ARMCX4, ZBTB32, BBX, HNRNPR, IRF9, INO80D, MXI1, CITED1, BTK, ZFP91, PICALM, GRIN2B, LIN28A, LUC7L2, TLK1, GUCA2B, C17orf80, STAG2, PRMT1, KIF5B, EMX2, KRT13, ZNF503, C2CD2L, PTPRN, DCTN1, PCF11, SPAG9, DCLRE1A, MGAT3, MLLT10, C1orf213, MNT, LRCH4, PRDM1, RAB10, MCTS1, RBP5, CDK5R2, MTX1, BCL2L2, SYVN1, HEXIM2, ZBTB37, MOV10, PVRL1, ACF, CCNYL1, FAM65A, HAUS3, GDPD3, HPCAL1, CAMK2N2, CBLN4, CREBBP, ARFIP2, SERPINI1, ABCG4, AGER, TNNI1, SEMA6A, GNGT2, FLVCR2, TCTA, ARF3, NTRK2, BCL6B, SUPT16H, RGS8, MAB21L1, ANGPTL7, MAB21L2, SHROOM1, EVX1, FOXA2, GLRA1, ZNF532, ATP5B, WASF2, AP3S1, HHATL, COL11A2, NR2F1, TUBB4A, SLC25A4, CERCAM, ZDHHC8, MMP14, SENP1, FAM104A, C1QL1, ZMYND8, RAPGEFL1, MAP3K11, ABI3, TPI1P2, ABI2, NHLRC2, AGT, BCL11A, DHX15, RAB11A, BAZ2A, THBS3, USP31, C14orf119, HSCB, CS, NLGN2, NLGN3, GRIA3, ITPR3, YWHAE, ACCN1, LRP1, GSK3A, RBFOX1, PHF15, NEUROD2, PBX1, ZNF462, HNRNPA2B1, LRP2, DUSP8, NHLH1, TOB2, LRP5, SLC6A20, LMO3, IER5L, FGF11, TGFB3, CBX3, VCAN, CBX6, TGFB1, ZIC2, TRIM46, PRKAR2B, HOXC8, WNT3, ANK2, PHOSPHO1, ACIN1, FBXO24, SCRT2, PHYHIP, CA10, STMN2, NUFIP2, KIAA0825, SIX5, CADM1, TFAP2B, NFE2L1, STMN1, ZNF436, FGFR1, MYL3, KATNB1, ELK3, C1orf43, ST8SIA1, ATF2, HOXA4, RHOBTB2, RPL10A, ATG12, ANKRD13B, PHACTR3, NTN4, FOXP2, CDKN1C, SLC4A10, HOXB8, ITGA5, DSG1, HOXB6, ZIC5, HOXB9, PCSK1N, TLN1, CLSTN3, HAUS4, ARHGAP5, PCBP4, RHOA, PAK1, MAN2B1, PLCB1, NRG1, KPNB1, NKX2-1, IMPDH2, UBE2A, LIMK2, CNTN6, OTX2, PIP4K2B, KRTCAP2, C2orf67, MSC, MIXL1, ACVR2B, C5orf13, SLC41A1, PSME3, ZFPM1, NRGN, SNX12, PTMS, EDA, NDN, CAMK2G, CD27, NFIX, DBNDD2, TPPP3, PRDM13, ACAN, SH3GLB2, PRDM10, HS6ST3, POU2F1, POU3F3, PAFAH1B1, NFATC4, ADAMTS12, NEDD4L, RNF121, PPAP2B, TNPO3, GNAO1, FLT1, AKIRIN2, CREB3, NCDN, MAP1A, MAP1B, DPYSL2, ANXA4, KCNN3, NIPBL, KCNN2, SP4, HIF3A, MPL, FAM100A, MEX3B, SPTAN1, NFIB, IGFBP5
c3_tft_PAX4_04	MEF2C, STOML2, ITSN1, SOHLH2, WWP2, ABI3BP, LOC100287792, MAP2K7, STAG2, PITX2, PHOX2B, VANGL1, ANKS1B, ROCK1, GPR135, LUC7L3, C16orf47, ZNF238, C1orf61, MNT, STC1, MRPL48, RAB10, HAUS2, AKAP12, ASB11, MYT1, HMHA1, CHCHD7, ADCYAP1, PRUNE, DMD, KBTBD5, TCF4, NECAP1, NKX2-2, CDC42EP5, PLAG1, ASXL2, KLF7, SMAD6, ASXL1, WAPAL, GARS, EN1, ZNF521, PLXNA2, ITIH6, RGS3, NTRK2, SUPT16H, MARCKS, TCF12, SOBP, JPH4, BACH2, RBM14, ARHGAP30, RTN3, PHF21A, CHST11, SEMA3C, ZBTB20, HHIP, ANGPT2, RAP2C, CCNI, PIK3C2A, COL25A1, CACNG2, ARRDC3, CLC, ELMO3, KLF9, MAP3K11, LIMS1, NNAT, IKZF2, IKZF1, SF3B5, LRRC57, BCL11A, PDE1A, ETV1, C8orf82, BCL6, PHLDA3, SIM1, WNT8B, JARID2, NLK, PPP1R10, PDZRN4, GRIA3, ITPR3, SGTB, FGGY, DUSP4, NRAS, UBTF, MEOX2, C15orf26, C12orf50, GSK3B, NHLH2, ZNF462, NLN, CDH10, LIX1L, JDP2, ARL6IP6, LMO3, C10orf140, FGF14, LMO4, MORF4L2, TGFB3, CNOT2, HLX, FAM63A, WNT2, PAPPA, RBMS3, WDPCP, MTUS1, DSCAM, SOCS1, SIX4, HOXD9, ARHGAP36, SLITRK1, ROGDI, MRPS18B, TIMELESS, HNRNPA0, ZMYM2, SMARCA1, EMP1, FBXO11, GAL3ST4, RHBDL3, SOX4, ELK1, CCNG1, MEIS1, C1orf43, C14orf162, CEPT1, KRT31, ZEB2, HOXA5, HOXA9, AUTS2, KRTAP17-1, GABRA1, ACMSD, ITGA3, FOXP3, FOXP1, FOXP2, SALL3, HOXB4, HOXB7, HOXB8, EBF2, HOXB9, RFX3, MPRIP, MYLK, CRYZL1, SLC5A3, E2F1, TNRC6A, ARID4A, PRKAG1, DICER1, PPOX, PRRX2, SDPR, POU4F2, SOX15, IMPDH2, TRPM3, STEAP4, SRRM4, OTX2, CRISPLD1, NKAPP1, UBE2B, PURA, HOXC11, TBCC, C5orf13, ABLIM1, ING3, USP9X, CALD1, NFIX, IGF1R, MPPED2, HAND2, CAMK2D, POU3F3, NEDD4L, FAM5C, PPAP2B, CHD4, KDM4A, ERF, PTPRC, ERG, GNAO1, BEND4, QRICH1, NIPBL, EBF1, TIAF1, NFIB
c3_tft_PAX5_01	CCDC75, HMGN3, THRA, PRPF4B, TNNC2, C10orf140, PGF, LNX2, RORC, RORA, GIPC1, WNT2, MAP3K5, GAB2, PACSIN3, BTBD1, CREB3L2, TLK1, FBXO24, STAG2, INTS12, WDPCP, SH3GL3, CASKIN2, SH2B3, PCIF1, C20orf112, C11orf31, LIG1, IGDCC3, ARID1A, PRPF38B, CMTM5, IL11RA, CBLN1, VCPIP1, TNFAIP8, MNT, LRCH4, CDK5R2, ERBB2, KNCN, TMEM132E, BMPR2, ABCA2, ARF6, SFXN2, TIMP3, SRF, SESN3, UBE2D3, PPM1N, DMD, CDC40, HOXA10, RLIM, MAML3, ZNF800, BCOR, TSEN54, ANGPTL2, NECAP1, TRAF4, PLAGL2, ARGLU1, RFX4, PAIP2, ASXL1, ARFIP2, FXR2, CDC27, SEPT10, EPHA1, RAB33A, POLD4, DLX1, NRF1, EIF4E, HPCA, DNAJC22, SYTL2, DNAL4, MYH10, FGF5, WASF1, SYNJ1, ZNF710, KCNIP1, RTN2, JMJD6, FXC1, NRG1, NR2F1, KDELR2, KIAA1841, ACTA1, POLR1D, SPATA17, PARP8, ZFX, CDK9, CACNG3, ZNF143, FLNC, PRKCE, ARHGEF12, OTUD7B, ARL3, CTNNBIP1, EIF4G2, SENP1, EML1, C9orf139, XPR1, HOXC13, NCOA6, RAPGEFL1, CALCR, GPATCH2, CALD1, ATP5G2, TCF7L2, POLR2A, HIC2, CCL20, POU3F3, RAB11A, WDR78, SCNN1A, FLJ45950, BAHD1, C19orf68, MAF, ACTC1, ICA1, RNF220, GSTCD, C17orf63, PDZRN4, GOLPH3L, XIAP, UBTF, MMP23A, CDH16, MMP23B, GSK3B, PHF15, DET1, ZBTB4, PTCH2, NEUROD6, POFUT1, MEX3B, RNF145
c3_tft_PAX5_02	ADAMTSL3, DTX1, PIM1, PFN1, CORO2A, GRHL3, FAM13B, AP2B1, FLI1, ZEB2, PSD, TAF15, C18orf10, RASGRP2, MKL1, ARFGEF1, USP13
c3_tft_PAX6_01	ITGB3BP, CXorf1, LMO3, STOML2, RORB, FLI1, SOSTDC1, CMTM4, FSTL5, H2AFZ, BHLHE22, WDPCP, TWIST1, FAM122A, DSCAM, MAP2K5, CCDC103, PHOX2B, POU2AF1, YARS, HRK, LUC7L3, TRERF1, BAZ1A, HNRNPA0, LHFPL1, TMTC2, PDGFRA, FIP1L1, RRAGA, SOX4, CNTFR, REEP4, OTP, CACNA1C, DMD, OVOL1, MAML3, TCF4, RHOBTB3, CPA4, TAF5, PTPN4, TEAD1, SERPINI1, TAX1BP3, C4orf38, HSD17B10, GNAZ, SLC5A3, GLRA1, SH2D1A, OLFM4, SDPR, SERTAD4, ZBTB20, JPH1, NKX2-1, EFTUD2, SRPK2, KIF12, FILIP1, MBNL1, HMGA1, ARHGAP26, UBE2N, SLC26A6, CHRDL1, TMEM93, RRM1, ACVR2A, JMJD1C, RTN4RL1, USP9X, FAM100B, SLC39A13, C10orf11, NFYB, XKRX, SUMO1, C15orf24, GPM6A, PGBD4, ETV1, CHD6, NOX4, ERG, PDCD10, METAP1D, JARID2, LRRN2, ARHGAP33, BEND4, LMNA, C1orf21, ZBED2, DKK2, SLC6A5, KCNN3, SP7, TIAF1
c3_tft_PAX8_01	ACADSB, CCDC24, LMO3, IKZF5, IKZF2, HR, HOXD12, IFT80, TCF7L2, TRIB1, CITED2, DLEU1, SMC4, DMD, DLEU2, BHLHE22, PUM2, OLFM2, NOL4, KCND3, FAM172A, C14orf166B, TAF5, FAM70A, NKX2-8, OSBPL7, ACTN1, PCDH7, MAN1C1, LUC7L3, GGN, UBE2N, RERG, SUPT16H, AHCYL1, JMJD1C, MAB21L2, CAMK1D
c3_tft_PAX8_B	ATP1B4, HOXD12, BDNF, WNT4, PAPPA, TIA1, BHLHE22, SLC25A28, C16orf13, PUM2, RARB, FAM71F1, TSPAN2, MAP2K5, TWIST1, SH3GL3, C14orf166B, ACTN1, LUC7L3, TRERF1, TANK, KIAA1468, HOXD8, HNRNPA0, TMTC2, LHFPL1, MNT, C9orf25, PTCH1, ALCAM, NECAB3, ELK4, GPR27, TEK, RHOBTB1, NPM3, HOXA9, PPP2R2B, OLFM2, PDZD7, GABRA1, TAF5, OSBPL7, NEUROG1, GGN, RERG, HOXB4, KCNQ1DN, HOXB7, DIO2, HOXB8, HOXB5, SUPT16H, HIVEP1, AHCYL1, RBM39, ZNF385B, MYBPC1, HR, RHOQ, NRGN, CLTC, C16orf80, GPC4, POU4F3, NRG1, DLG2, SRPK2, GABRG2, NOL4, FAM172A, FAM70A, CNTN6, ELMO3, PURA, IGSF22, EML1, KLHL13, JMJD1C, CAMK1D, CCDC24, CALD1, ABLIM3, C10orf11, PPM1A, ATP5G1, TCF7L2, IARS, RGS12, NR1D1, DNAI1, SFXN3, FEZF2, PIK3R3, HPN, RNF220, BEND4, MYF5, PAK1IP1, MAN1C1, GREM2, BNC2, SP6, MARCH1, NEUROD6, TIAF1
c3_tft_PBX1_01	SYT1, FAM117A, LTBP1, AQP9, SYT4, GDF7, STAT5B, AQP5, MSL2, PTTG2, IRF9, HOXD10, SRSF7, FAM49A, BDNF, RAVER1, RARB, MAP2K5, NR2C2AP, CNTLN, EMX2, HCFC1R1, PRPF38B, HNF4G, PREX2, C16orf47, TBR1, PRDM8, ADAMTS6, C12orf39, SSTR1, VASN, PGM1, ATG2B, CD226, WFDC2, EMCN, ERBB4, HOXA11, CEACAM19, DUSP10, MYT1, LIF, CD68, SAMD1, HLA-DOB, IL1RAPL1, SREK1, TCF7, RNF43, ALDH16A1, OSBPL7, PCDH10, RALYL, DDX6, SERPINI2, FAM175B, PRRG4, NOTCH2, DLX1, ARSG, CD58, SUPT16H, TMOD3, C22orf26, WDR49, SCHIP1, FGF5, SEPHS2, ZBTB22, ZNF532, MITF, NAP1L2, SCT, GPX1, PHF21A, STAC2, PBXIP1, FXC1, ANGPT1, C12orf12, TLE4, ZNF143, C19orf33, CCND1, AMBN, CCND2, MOSPD2, CSF2, SDCCAG8, YWHAZ, TFR2, SH3D21, CFB, C7orf29, PPP3CB, CSRNP3, JARID2, SWAP70, NLK, PPP1R10, PDZRN4, ELAVL2, LIM2, GABARAP, DUSP5, BNC2, GSK3B, PHF15, NHLH2, DPYD, VPS37A, TOB1, STT3B, CXorf1, AP1G2, C10orf140, ANKRD2, FGF13, RBFOX2, CNOT7, ZIC1, CDHR5, ZIC2, TAPBP, TTR, OLFML3, DAB1, PAPPA, ZMIZ1, ROBO3, CIB3, CARTPT, CHAT, MLL, HNRNPUL1, FUT11, ZNF711, VAX1, SIX6, TRERF1, JUNB, NVL, ZBTB40, CBLN1, HOXD8, MRPS18B, STMN1, FBXO11, MYL2, REV1, ONECUT2, KCNA3, ROPN1, SOX6, REEP4, HOXA2, HOXA3, AXIN2, PHACTR3, UCKL1, NEUROG3, CACNA2D3, TINAG, HOXB2, HOXB8, SALL1, ZIC4, EBF2, PRICKLE2, SLC13A1, CPNE1, KCTD15, HOXB9, PHF23, CPB1, XCL1, FAM19A1, HDAC9, XCL2, NR6A1, MRVI1, PAX3, ARHGAP15, GPC4, SLK, NUDCD1, SIAH3, ACYP2, SCN7A, SHC3, PRL, DLG2, SLC43A3, CCDC60, IP6K2, PTGER1, CAMK1G, SRRM4, LEF1, MRPS6, PCDH7, MBNL1, SMC6, KIF19, SMTN, COMMD3, UTS2R, KRT85, ZFPM2, PPM1L, CALCR, CALD1, NDP, NANOS1, C10orf11, RPA3, PRDM13, GADL1, CHD2, CAMK2D, NEDD4L, DCX, NOTCH2NL, GEN1, GEMIN4, EHD4, COL4A4, PTPRC, COL4A3, ERG, C9orf9, BEND4, EDEM3, SIRT6, DRG1, SLC10A2, MGC39545, COL4A6, CELF4, COL4A5, THOC6, A1BG, SLC6A9, SLC17A6, ID2, SLC18A2, TBL1X, BMPR1B, NFIB, FEZ1, TBL1Y
c3_tft_PBX1_02	MEF2C, IGF2-AS, MTSS1, NOG, THRA, GRIK4, HOXD13, BEST4, FGF13, ZIC1, CNOT7, HIBADH, MMP1, HOXD10, TLK1, RARB, STAG2, PITX2, SCRT2, PABPN1, KATNAL2, FUT11, ZHX2, ZNF503, LUC7L3, C16orf47, PTHLH, C15orf41, HES1, SLITRK2, HOXD9, HHEX, ZNF238, C12orf39, LRCH2, SIX1, EFNA5, MCTS1, MGAT5B, SLC2A14, ONECUT2, AKAP12, DUSP10, SNX1, CCNG1, RIMS2, SIKE1, ADCYAP1, OTP, LIF, TCF21, HOXA2, MEIS2, DMD, FAM96A, USO1, TFDP2, TECTA, RC3H2, PHACTR3, RFX4, EEF1A2, SMAD1, COL16A1, ABCB5, NOSIP, EBF2, ZIC4, WDR1, FAM19A1, SST, FGF8, NDST4, CYB5R2, PAX3, SIAH3, RHOB, LMOD1, PRL, SLC43A3, KHDRBS1, EGR3, OTX2, TLE4, TLE1, MRPS6, SMC6, KLF9, PPM1D, AMBN, HOXC11, EML1, GPHB5, CCND2, WNT9B, ZFPM2, NSD1, IRX4, TFR2, C10orf11, KITLG, ABHD3, TRIB2, RPA3, ZFP36L1, RNF128, MR1, GEN1, C8orf46, TLX1, BCL9, COL4A4, MYF6, COL4A3, GNAO1, IL7, C9orf9, IGF2, TAB3, CCL11, PNOC, DCDC5, GSK3B, SP3, USP47, TBL1X, VPS37A, LIPC
c3_tft_PEA3_Q6	SNCG, RAB1B, O3FAR1, CD53, GPN2, EPC1, BDNF, PICALM, CCDC88B, FLI1, GAB2, GRIN2B, NT5C2, LIN28A, CD247, BCL2L14, NCF2, CD3E, FAM178A, C2CD2L, PRPF38B, MARK1, FAM53B, MARK2, DCLRE1C, OMA1, ZNF384, C11orf24, LAMC1, BIN2, NIPAL3, ADAMTS4, LALBA, APH1A, PDIK1L, TMEM206, ADRBK1, PRUNE, CD69, ATP13A2, ARAP1, BLNK, GPD1, ESRRA, PDZD7, TMEM57, SLAMF9, FCRL5, CELF1, VDAC2, EPHA2, TNNI2, MLLT11, ARF3, SYTL1, DPP3, GPR137B, LZTS2, NRP1, KCNAB2, ARHGAP30, WASF2, SPI1, RTN3, PBXIP1, SIK3, ARFGAP2, CAP1, FCGR3A, FCGR3B, LAG3, TXNDC12, CYR61, CTBP2, LTBR, ZCCHC24, ZDHHC5, INPPL1, MICAL2, SF1, GTF2H1, FERMT3, IL18BP, SLC26A9, LRMP, SPRR4, GPA33, RIN1, CDC42SE1, PRF1, PUS7L, POLR2L, EHF, ZNF365, ZNF687, NUMA1, LPXN, SPATA6, FEN1, ACSL5, ETV3, TUT1, SELP, SELL, PDZRN4, GOLPH3L, C11orf10, ELAVL4, ITPR2, DUSP5, RPS6KA4, RAB30, BUD13, DENND2D, TCEB3, DGKZ, RAB39, C1orf122, RNASEL, IL18, CAPZA1, MMP7, ITPKB, ANKRD1, FAM63A, MMP1, MMRN2, ELOVL1, DDX23, CDKN2C, ANK3, BATF2, SLC2A3, FCRL1, GATA3, PUM1, SRRM1, PDGFD, PRKACB, PLEKHA8P1, SYNC, POU2AF1, PI4KB, CMAS, FUT11, FGF23, NCAM1, GDPD5, HHEX, LRTOMT, TRIM33, LAYN, CADM1, TIAL1, STX5, GAL3ST3, NLRP3, PAFAH2, SIPA1, UNC93B1, MAP4K2, MAPKAPK2, EXTL2, IRAK4, ELK4, IVL, LRFN4, RUNX3, CREBL2, SLC30A7, ARHGDIB, CPNE8, C11orf61, GNL2, PTPN6, TAF5, NKAIN1, POLD4, MARVELD1, ST7L, ATL3, CACNA1E, XCL1, XCL2, HPS5, CDC14A, APOLD1, SORL1, PAX6, ZNF202, RAB3GAP2, RPS3, CARD16, VWA1, PLCB3, KIAA0040, ARHGAP20, CRTC2, TRIM8, SV2A, VPS11, SEC24C, KCNQ1, NDUFS2, SLC43A1, AKT3, RHOG, SSBP3, RELT, SBF2, CTSS, PGM2L1, CTSW, LCOR, MFN2, CD84, TSPAN4, PLEKHN1, PSD, HIPK1, PRDX6, IPO7, TYSND1, LCK, SLC41A1, C12orf57, NRGN, TBC1D10C, PATL1, CAMK1D, ABLIM1, AMICA1, ST3GAL4, VCAM1, SFXN3, TMEM69, RXFP4, GFI1, MR1, CD5, TXNIP, TCIRG1, PTPRC, CALHM2, IL2RA, CBL, FAM129A, RSF1, FUCA1, XPNPEP1, SLC35C1, KAZALD1, ZRANB1, CTTNBP2NL, DMBT1
c3_tft_PIT1_Q6	ATP1B1, NOG, SCN3A, VKORC1L1, RORA, INO80D, CITED2, SRSF7, BDNF, GAB2, FAP, SEMA7A, EIF2B3, LPHN1, PITX2, TWIST1, NDNL2, BRAF, ANKS1B, PMCH, LINC00176, C16orf47, FAM53B, PRDM8, PCF11, BAZ1A, SPAG5, SMPX, IBSP, TDRD5, MUSK, TCEAL8, ANKRD46, IL25, UBE2Z, LHX6, PPP2R2B, IL1RAPL1, UBE2K, PLAG1, OSBPL7, ESRRG, ZNF521, EN2, DCHS1, PCDH18, FXR1, EPHA7, RGS1, TCEB3B, ARHGAP44, R3HDM2, C22orf26, MARCKS, TMCC2, SOBP, NRP1, FGF7, ZNF385B, FGF9, MYBPC1, CPEB4, PGAP3, CCDC33, FLJ45831, PMCHL1, WBP1, GPX1, CCDC91, ZNF654, SERTAD4, TAS2R7, SEMA3A, HHIP, VGLL3, INPPL1, PAPD5, CACNG2, MXD4, INHBA, CCND1, EIF4A1, USP25, ZBTB9, SLC39A13, XKRX, EHF, NPR3, ZDHHC23, BCL11A, GBX2, DAZL, ETV5, WNT8B, FOXD3, SKA2, GDI1, CSRNP3, NLK, PPP1R10, ELAVL2, MTF2, MID1, ELAVL4, ACCN1, C12orf50, PHF16, PHF15, CHN2, PTCH2, NEUROD6, C1orf122, HTR2C, DUSP6, ASPN, CAST, CXorf1, THRA, ZAK, CCIN, AP1G2, SLC7A8, MANF, CASK, RIPK4, FGF13, RBFOX2, MGC13053, HOXC6, OLIG3, LGI2, ZKSCAN4, ODZ1, CARTPT, MIR137HG, DSCAM, PI4KA, LOC283174, KIAA0825, JUNB, KIAA1468, C15orf41, SLITRK1, MRPS18B, CADM1, HOXD3, TMTC2, VAMP3, CCDC8, ADAMTSL1, FGFR3, MYL1, HMP19, SOX4, CSMD3, RRAGA, MEIS1, CACNA1C, HOXA2, HOXA3, MEIS2, PRR11, HOXA4, CSAD, NPM3, HOXA9, ENTPD1, RHEBL1, MAFF, PHACTR3, MRPS23, NEUROG1, TEAD1, TSPAN9, DOCK7, FOXP2, HOXB3, HOXB8, ITGA8, SALL1, HOXB5, HOXB6, HIVEP1, HOXB9, OPCML, PAX6, PAX2, KRTAP13-1, SGK3, SIAH3, PSMD1, LRRFIP2, PPP1R14C, PRL, FAM50A, DLG2, CNTNAP4, MGC45800, CNTN6, OTX2, SOX12, PCDHGB7, LDB2, MBNL2, PURA, EYA1, STXBP5, KLHL13, C12orf57, ACVR1, TBC1D21, RTN4RL1, USP9X, NANOS1, TSHB, TPM1, NGLY1, KRT9, C1QTNF6, MPPED2, POU3F4, CHD2, POU2F1, ERG, HPN, GNAO1, COL13A1, CEP120, BEND4, DRG1, MGC39545, TP63, DCDC5, SGK494, ID3, FEZ1
c3_tft_PITX2_Q2	DLC1, RP1, LTBP1, DST, JAKMIP2, PDLIM7, HNRNPD, AQP5, RORB, RORA, SLC35A2, ADORA1, CD2AP, LPHN2, DDX17, APP, GRIN2B, LIN28A, TIGD2, PSMA8, C12orf53, ABI3BP, LOC100287792, EIF2B4, PITX2, TWIST1, OLFML1, PMCH, BARHL1, SCN2A, EMX2, RXRG, LUC7L3, DCTN4, EOS, PRDM8, C14orf37, MSX1, ZNF238, PRDM1, UNC13B, ADAMTS4, DNAH11, FIZ1, ERBB3, DUSP10, ASB11, PPT2, CDK2AP2, HESX1, SEMA5B, TCF21, SLC29A3, EGFLAM, AANAT, GAD1, FLJ40536, SREK1, BMP4, GUCY2F, GPR158, RNF43, TTC9C, RYBP, PLXNA2, RALYL, SEPT10, TNKS1BP1, SHOX2, PMFBP1, KCNQ1DN, TRPS1, NTRK2, PYY, MAB21L1, KCNJ15, GLRA1, CPEB4, GPR82, MITF, SPTSSB, LRRC15, SORBS2, KCNIP4, PBXIP1, C16orf74, MYB, VSIG1, PRG4, MBD6, ADNP, TLE4, ALG13, SLC26A9, ZDHHC12, GADD45G, NPPC, RIN2, PYY2, FOXO4, CYP2F1, ZBTB7A, ZBTB10, HSD3B7, TMEM100, FAM89B, COL2A1, MFRP, PIK3R5, MIP, HPSE2, LRRTM3, KIAA1539, AMELX, AMELY, BCL2, BCL11A, VEZF1, FZD4, OR2L13, FZD6, TUBA8, MEOX2, BNC2, GSK3B, LRP6, PBX1, BAMBI, ZMYND17, CDH11, IL2, CXorf1, CRYGS, C17orf102, TNNC1, PDGFA, LMO4, FGF16, TICAM2, CASK, GDNF, NR2E1, TAPBP, MLL5, ASPA, CGGBP1, PDE4B, RBMS2, SLC25A28, ROBO3, NCALD, HRK, ACTN3, MANEAL, RBPMS, FLJ44313, KBTBD10, SLITRK5, AKAP2, ASCL4, HMGB1, ADAMTSL1, SNX6, TMEM132E, BMPR2, SOX4, SESN3, RASAL2, HOXA1, HOXA2, HOXA3, MEIS2, CLASP1, NDRG2, HCN4, RUNX1, JOSD1, RFX4, BRCA2, CACNA2D3, FOXP2, BEST3, HOXB4, PDE7A, PRICKLE2, CPNE1, SLC13A1, HIVEP2, KCTD15, FAM19A1, OMG, MYLK, BMI1, TLN1, FOSL2, IER5, NDST4, CREBZF, CTCF, FBXL19-AS1, FES, ORC4, CRTC3, SIAH3, NDUFS2, PRL, SLC43A3, RAX, SOX14, PRKCE, PDP1, PURA, UBE2N, EYA1, NCOA2, NCOA3, UBE2E4P, SLC41A2, PPM1L, JMJD1C, PTMS, ACVR1, SNX17, SLC37A4, KITLG, NFIX, TRIB1, N4BP2, FIGN, NPTX2, ICT1, PRDM10, PALM2, MYOG, ODF2, KRT3, RNF122, NEFL, SLC39A2, BAHD1, COL4A4, COL4A3, KLK9, CREB3, C9orf9, DPYSL5, CREB5, CELF4, IGSF21, MED13, SULF1, SH3BGRL3, FAF1, FAM82A1, GKN1
c3_tft_POU1F1_Q6	JAKMIP2, STOML2, RORB, RORA, AQP3, HOXD10, WDR73, LIN28A, BAIAP2L2, GTPBP1, PHOX2B, TYRO3, ATRNL1, TMIE, ZHX1, MYH2, TMEM119, TBR1, LUC7L3, SARS2, PRDM8, PCF11, UHRF1, ZNF238, BACE2, LOC652276, ZNF384, SMPX, MAPK9, FCHSD1, PIAS1, VGLL4, ADAMTS5, TDRD5, QRFP, PDLIM5, KRT20, OTP, ADCYAP1, HESX1, NPHP4, CD68, MYO15A, DMD, ST3GAL5, CDC42EP3, SUGP2, BMP4, CYP46A1, ANKMY2, ESRRG, EN1, EN2, SMAD1, GH1, DLX1, TRPS1, PKP4, MAP2, GRK6, C22orf26, TMCC2, ZNFX1, RTN4, CSH1, CSH2, NRP1, SEPHS1, MYBPC1, FGF9, LINC00052, GDPD4, GPR88, DPY19L3, RTN3, STAC2, METTL21D, FMNL1, TLE3, CACNG2, OTUD7B, INHBA, SLC26A8, C12orf42, MAP3K13, TPH2, FOXO4, IKZF2, STK40, MRPL17, GBX2, PRKAA1, THBS2, PCSK5, FOXD3, FLRT3, FZD8, IL3, IL5, ARMC6, DLGAP4, LMNA, PDZRN4, KRT28, ELAVL4, PDE2A, BNC2, CLRN1, DPYD, DUSP9, APBB1, NHLH1, BCAR3, LMO3, RIPK4, FGF12, JAG1, ZIC1, ZIC2, HOXC6, FHDC1, GATA6, ANK3, ZMIZ1, ZNF579, TRMT112, SLC25A26, TFAP2D, ZNF593, STMN2, IL21, PTHLH, C15orf41, SLITRK1, SLITRK4, ROGDI, FLJ44313, TMTC2, CADM1, TIAL1, SLC37A2, SIX1, SPRYD3, SPTB, SYT14L, TNFRSF12A, DIAPH1, MRPS12, MYL1, SOX4, RRAGA, CCDC122, SKP1, COMMD10, SESN3, FBXW7, MEIS2, HOXA5, C7orf43, RLIM, NPM3, SKIL, PRIMA1, RUNX1, ASF1A, ZNF423, C11orf61, MYO1C, SYT12, DOCK7, FOXP2, SALL3, KCTD8, EIF4E, DIO2, ZIC4, EBF2, HOXB5, ZIC5, CPNE1, CYFIP2, TMEM88, HIVEP1, RBM39, HDAC9, CACNA1D, CLEC18C, PRKAG1, DICER1, ZCWPW1, PRDX5, FBXL19-AS1, PPOX, VGF, ELMOD1, BZW2, GPC3, OLFM4, RHOD, PRL, MKS1, CSHL1, CNTNAP4, TRPM8, SOX14, CNTNAP5, OTX2, PRKCH, GORAB, PURA, WNT11, GAP43, SAMD12, CASQ2, CALCR, NAALADL2, IARS, STK32C, C3orf27, POU2F1, DCX, PIK3R3, CRIM1, EPO, C7orf74, DLST, PTPRD, TRMT1L, SWT1, UBE4B, CREB5, MEPCE, C20orf46, NIPBL, H2AFY2, SP6, TIAF1, CHRNA10
c3_tft_POU3F2_01	CCIN, LMO3, HOXD10, TAPBP, KLHL1, MYADML, ASPA, MOS, LOX, RARB, TWIST1, PHOX2B, KRT76, VAX1, IL21, MAGED2, LUC7L3, PTHLH, BAZ1A, CADM1, CSNK1G3, SPTB, FBXO11, WNT5A, IQCB1, FGFR4, TDRD5, HOXA11, SOX4, KRT23, CHMP2A, HOXA3, TSSK3, BAI3, TMEM179, NOVA1, ZNF423, TEAD1, FOXP2, SALL3, GNGT1, EPHA7, HOXB8, HOXB6, MAP2, SUPT16H, KCTD15, RIT1, HIVEP1, EAF2, TREML2, HDAC9, PHF6, OR10A5, NRP1, GLRA1, MYBPC1, PRKAG1, PRRX1, LINC00052, PPOX, GDPD4, VGF, SYNGR1, KCNK10, STAC2, SIAH3, RHOD, NSF, PURA, C12orf42, PPM1L, GNB3, NSD1, RAB3C, CXCL2, NANOS1, GADL1, FRMD5, ALDH1A2, SYNPR, GPM6A, LRRTM3, BCL11B, CHD2, FEZF2, DPH2, COL13A1, DLGAP4, PDZRN4, DRG1, KRT28, ITPR3, GREM2, NRAS, CUX1, BNC2, CLRN1, CDH10, TOB1
